hhnumber,signup,birth,employ,marital,sex,age,eduage,socclass,adult,children,shoptrips,shopbycar,transport,car,carnum,inc_hrp_a060,inc_grossnormalweekly_p344,inc_weeklyhhdispos_p389,inc_grosscurrenthhincome_p352
103831,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103832,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103835,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
103836,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103842,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103851,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103855,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103856,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103868,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103875,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103880,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103882,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103884,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103886,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103887,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103890,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103892,9999,9999,9999,9999,9999,9999,9999,9999,8,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
103899,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103900,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103909,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103912,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103913,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103917,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103918,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103924,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103927,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103930,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
103931,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103933,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103939,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103941,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103943,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103945,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103946,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103956,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103962,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103965,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103971,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103972,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103974,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103975,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103979,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103982,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103983,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,623
103997,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
103998,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104000,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,230
104003,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104004,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104006,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104014,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104017,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104019,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104023,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104037,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104047,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104050,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104051,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104052,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104053,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104054,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104055,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104062,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104066,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104070,9999,9999,9999,9999,9999,9999,9999,9999,11,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104071,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104072,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104078,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104082,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104083,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104084,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104090,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104098,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104107,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
104108,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104110,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104112,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104113,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104114,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104117,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104125,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
104126,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104130,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
104131,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
104136,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104141,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
104142,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104144,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104148,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104151,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104155,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
104160,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104162,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104166,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104167,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104169,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104170,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104174,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104175,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104178,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104180,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104181,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104188,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104195,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104199,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104208,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
104211,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104212,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104214,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104223,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104230,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104236,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104238,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104249,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104253,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104255,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104257,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104258,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104259,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104261,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104263,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104270,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104276,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104277,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104284,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,230
104297,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104298,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
104299,9999,9999,9999,9999,9999,9999,9999,9999,7,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104302,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104303,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104311,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
104312,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104314,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104322,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104325,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104330,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104334,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104336,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104337,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104340,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104342,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
104347,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104352,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
104357,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105870,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105872,9999,9999,9999,9999,9999,9999,9999,9999,7,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105873,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105875,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105876,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105877,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105882,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
105883,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105884,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
105885,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105886,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105891,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
105892,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105893,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
105894,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105895,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105900,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105902,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105904,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105905,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105910,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105912,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
105917,9999,9999,9999,9999,9999,9999,9999,9999,9,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105920,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105921,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105933,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105943,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105947,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105950,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105953,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105954,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105955,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105959,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,230
105961,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105963,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,230
105964,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105969,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105972,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105973,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105974,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
105978,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105979,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
105985,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,230
105986,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105988,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
105990,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
105993,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,230
105994,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107505,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107506,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107510,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107521,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107524,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107525,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107531,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,230
107535,9999,9999,9999,9999,9999,9999,9999,9999,8,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107539,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
107542,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107543,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107545,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107563,9999,9999,9999,9999,9999,9999,9999,9999,1,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107570,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107575,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107577,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107586,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107588,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
107589,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107602,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107607,9999,9999,9999,9999,9999,9999,9999,9999,11,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
107612,9999,9999,9999,9999,9999,9999,9999,9999,7,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107615,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107617,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107627,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107630,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
107631,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,19615
107634,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,230
107635,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,230
107636,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,230
107642,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107651,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107652,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,230
107653,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107654,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107655,9999,9999,9999,9999,9999,9999,9999,9999,2,0,9999,9999,9999,9999,9999,9999,9999,9999,1569
107659,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
107666,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
107667,9999,9999,9999,9999,9999,9999,9999,9999,7,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107668,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,623
107671,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107673,9999,9999,9999,9999,9999,9999,9999,9999,9,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107677,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,230
107679,9999,9999,9999,9999,9999,9999,9999,9999,5,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107683,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107684,9999,9999,9999,9999,9999,9999,9999,9999,6,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
107695,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
107699,9999,9999,9999,9999,9999,9999,9999,9999,4,0,9999,9999,9999,9999,9999,9999,9999,9999,2676
107712,9999,9999,9999,9999,9999,9999,9999,9999,3,0,9999,9999,9999,9999,9999,9999,9999,9999,8076
